Customer ID,Date,Time In,Time Out,Duration (hours),PC Used,Game Played ,Amount Spent (INR)
CUST620,3/10/2024,16:29,22:15,5.766666666666667,PC4,Elden Ring,461.3333333333333
CUST007,2/1/2024,11:22,18:53,7.516666666666667,PC4,Elden Ring,601.3333333333334
CUST437,2/28/2024,13:48,20:56,7.133333333333334,PC5,Minecraft,570.6666666666667
CUST568,2/25/2024,17:16,19:19,2.05,PC5,Dota 2,164.0
CUST411,1/6/2024,10:10,23:42,13.533333333333333,PC3,CS2,1082.6666666666667
CUST263,5/4/2024,13:17,17:06,3.8166666666666664,PC1,Brawlhalla,305.3333333333333
CUST548,3/19/2024,18:06,22:49,4.716666666666667,PC2,Brawlhalla,377.33333333333337
CUST217,1/13/2024,11:26,20:57,9.516666666666667,PC2,Apex Legends,761.3333333333334
CUST598,4/2/2024,11:24,20:29,9.083333333333334,PC4,Apex Legends,726.6666666666667
CUST401,5/25/2024,15:13,23:17,8.066666666666666,PC3,Elden Ring,645.3333333333333
CUST506,5/31/2024,18:50,22:18,3.466666666666667,PC1,Fortnite,277.33333333333337
CUST026,3/19/2024,13:27,15:50,2.3833333333333333,PC5,Dota 2,190.66666666666666
CUST682,5/27/2024,13:27,16:05,2.6333333333333333,PC2,Fortnite,210.66666666666666
CUST095,1/10/2024,10:35,19:07,8.533333333333333,PC1,League of Legends,682.6666666666666
CUST040,1/30/2024,13:12,22:17,9.083333333333334,PC4,Far Cry,726.6666666666667
CUST639,4/7/2024,17:22,18:55,1.55,PC5,Far Cry,124.0
CUST473,4/27/2024,13:17,21:23,8.1,PC3,Valorant,648.0
CUST022,4/10/2024,17:41,21:01,3.3333333333333335,PC3,Far Cry,266.6666666666667
CUST121,1/10/2024,17:55,19:49,1.9,PC5,PUBG,152.0
CUST473,3/23/2024,12:13,20:55,8.7,PC3,Dota 2,696.0
CUST002,1/9/2024,14:25,23:11,8.766666666666667,PC3,Minecraft,701.3333333333334
CUST543,5/29/2024,15:36,20:57,5.35,PC4,Far Cry,428.0
CUST335,5/1/2024,14:12,20:04,5.866666666666667,PC3,Far Cry,469.33333333333337
CUST272,1/30/2024,13:10,22:57,9.783333333333333,PC1,Rocket League,782.6666666666666
CUST471,2/3/2024,11:22,16:22,5.0,PC2,Valorant,400.0
CUST060,4/9/2024,18:09,22:22,4.216666666666667,PC3,Elden Ring,337.33333333333337
CUST131,1/13/2024,17:18,20:09,2.85,PC5,Minecraft,228.0
CUST042,5/2/2024,15:12,22:36,7.4,PC1,Apex Legends,592.0
CUST513,3/31/2024,17:54,23:08,5.233333333333333,PC1,Far Cry,418.6666666666667
CUST550,3/30/2024,14:17,23:33,9.266666666666667,PC1,Valorant,741.3333333333334
CUST368,4/26/2024,15:02,16:46,1.7333333333333334,PC1,Elden Ring,138.66666666666669
CUST075,4/19/2024,12:41,21:35,8.9,PC5,Elden Ring,712.0
CUST076,5/20/2024,12:38,23:40,11.033333333333333,PC3,PUBG,882.6666666666666
CUST428,2/2/2024,13:55,21:05,7.166666666666667,PC4,Valorant,573.3333333333334
CUST361,2/4/2024,18:18,20:19,2.0166666666666666,PC2,Brawlhalla,161.33333333333331
CUST414,4/3/2024,11:51,19:54,8.05,PC3,Elden Ring,644.0
CUST630,4/21/2024,17:35,21:10,3.5833333333333335,PC3,PUBG,286.6666666666667
CUST584,5/18/2024,15:29,23:30,8.016666666666667,PC5,Minecraft,641.3333333333334
CUST044,3/24/2024,18:55,21:51,2.9333333333333336,PC3,Fortnite,234.66666666666669
CUST030,4/17/2024,18:33,21:49,3.2666666666666666,PC1,Apex Legends,261.3333333333333
CUST326,5/17/2024,18:55,23:51,4.933333333333334,PC3,Rocket League,394.6666666666667
CUST362,2/1/2024,14:44,20:57,6.216666666666667,PC4,Apex Legends,497.33333333333337
CUST265,2/7/2024,17:32,23:55,6.383333333333334,PC4,Call of Duty,510.6666666666667
CUST121,5/19/2024,17:39,20:13,2.5666666666666664,PC2,Far Cry,205.33333333333331
CUST171,3/9/2024,13:42,20:46,7.066666666666666,PC4,Far Cry,565.3333333333333
CUST616,1/1/2024,10:36,18:35,7.983333333333333,PC3,Call of Duty,638.6666666666666
CUST294,2/15/2024,16:09,17:54,1.75,PC1,Elden Ring,140.0
CUST002,2/24/2024,12:22,16:24,4.033333333333333,PC5,Minecraft,322.66666666666663
CUST196,3/10/2024,14:58,17:52,2.9,PC5,Elden Ring,232.0
CUST123,4/20/2024,11:52,12:18,0.43333333333333335,PC1,League of Legends,34.66666666666667
CUST452,2/19/2024,13:55,14:09,0.23333333333333334,PC2,League of Legends,18.666666666666668
CUST145,4/26/2024,15:12,22:44,7.533333333333333,PC5,Call of Duty,602.6666666666666
CUST602,2/27/2024,17:00,19:18,2.3,PC1,Call of Duty,184.0
CUST101,4/19/2024,17:58,22:16,4.3,PC5,Far Cry,344.0
CUST692,3/6/2024,17:17,19:51,2.5666666666666664,PC2,Fortnite,205.33333333333331
CUST257,1/20/2024,11:48,23:30,11.7,PC2,Brawlhalla,936.0
CUST458,5/16/2024,12:29,13:22,0.8833333333333333,PC3,Valorant,70.66666666666666
CUST387,2/7/2024,10:18,14:02,3.7333333333333334,PC3,Valorant,298.6666666666667
CUST328,3/7/2024,11:33,13:09,1.6,PC5,Dota 2,128.0
CUST392,2/11/2024,17:50,21:46,3.9333333333333336,PC4,Apex Legends,314.6666666666667
CUST022,3/28/2024,18:38,20:01,1.3833333333333333,PC1,Call of Duty,110.66666666666666
CUST317,3/2/2024,12:33,13:17,0.7333333333333333,PC4,Apex Legends,58.666666666666664
CUST662,2/13/2024,13:35,23:40,10.083333333333334,PC5,Minecraft,806.6666666666667
CUST151,1/24/2024,17:10,22:23,5.216666666666667,PC5,Fortnite,417.33333333333337
CUST149,3/15/2024,14:56,19:30,4.566666666666666,PC4,Brawlhalla,365.3333333333333
CUST324,2/12/2024,10:48,11:36,0.8,PC5,Minecraft,64.0
CUST240,2/5/2024,17:57,23:04,5.116666666666666,PC2,Minecraft,409.3333333333333
CUST282,3/25/2024,14:20,21:10,6.833333333333333,PC4,Valorant,546.6666666666666
CUST642,1/25/2024,18:38,23:56,5.3,PC3,Dota 2,424.0
CUST201,5/30/2024,17:35,19:42,2.1166666666666667,PC1,PUBG,169.33333333333334
CUST576,3/19/2024,18:25,22:03,3.6333333333333333,PC1,PUBG,290.6666666666667
CUST061,2/6/2024,12:13,18:06,5.883333333333333,PC3,Minecraft,470.66666666666663
CUST441,5/28/2024,10:18,18:14,7.933333333333334,PC4,PUBG,634.6666666666667
CUST025,2/5/2024,11:11,12:38,1.45,PC3,PUBG,116.0
CUST053,4/23/2024,12:31,21:08,8.616666666666667,PC5,Brawlhalla,689.3333333333334
CUST038,2/26/2024,18:06,22:05,3.9833333333333334,PC4,Rocket League,318.6666666666667
CUST516,4/16/2024,14:04,22:05,8.016666666666667,PC5,Fortnite,641.3333333333334
CUST078,2/29/2024,10:44,14:07,3.3833333333333333,PC2,Call of Duty,270.6666666666667
CUST531,4/2/2024,12:32,15:57,3.4166666666666665,PC2,Elden Ring,273.3333333333333
CUST237,2/7/2024,11:07,14:31,3.4,PC5,Elden Ring,272.0
CUST200,5/15/2024,17:46,22:44,4.966666666666667,PC2,Dota 2,397.33333333333337
CUST426,4/18/2024,11:30,21:38,10.133333333333333,PC2,Call of Duty,810.6666666666666
CUST468,5/22/2024,10:29,13:46,3.283333333333333,PC3,Apex Legends,262.66666666666663
CUST649,2/18/2024,13:54,18:55,5.016666666666667,PC1,CS2,401.3333333333333
CUST677,4/12/2024,17:57,19:36,1.65,PC1,Rocket League,132.0
CUST003,4/7/2024,15:29,18:13,2.7333333333333334,PC2,League of Legends,218.66666666666669
CUST210,2/9/2024,10:46,22:02,11.266666666666667,PC3,Minecraft,901.3333333333334
CUST665,5/7/2024,16:37,19:54,3.283333333333333,PC1,League of Legends,262.66666666666663
CUST261,2/19/2024,17:16,23:33,6.283333333333333,PC1,Elden Ring,502.66666666666663
CUST197,2/14/2024,15:35,22:42,7.116666666666666,PC5,Apex Legends,569.3333333333333
CUST174,5/28/2024,15:22,22:56,7.566666666666666,PC1,Elden Ring,605.3333333333333
CUST277,3/26/2024,15:06,23:37,8.516666666666667,PC1,Valorant,681.3333333333334
CUST274,5/4/2024,16:15,21:52,5.616666666666667,PC2,Minecraft,449.33333333333337
CUST228,1/26/2024,13:17,22:25,9.133333333333333,PC5,Far Cry,730.6666666666666
CUST161,4/28/2024,15:25,18:28,3.05,PC5,Valorant,244.0
CUST574,3/31/2024,17:04,19:19,2.25,PC5,CS2,180.0
CUST344,5/1/2024,17:56,20:25,2.4833333333333334,PC5,Fortnite,198.66666666666669
CUST586,1/18/2024,15:32,21:49,6.283333333333333,PC4,Valorant,502.66666666666663
CUST065,5/15/2024,11:01,16:00,4.983333333333333,PC5,Fortnite,398.6666666666667
CUST306,5/11/2024,15:06,18:49,3.716666666666667,PC1,PUBG,297.33333333333337
CUST596,2/6/2024,17:14,20:54,3.6666666666666665,PC3,Fortnite,293.3333333333333
CUST483,2/7/2024,16:10,23:30,7.333333333333333,PC4,Valorant,586.6666666666666
CUST137,4/23/2024,10:42,16:40,5.966666666666667,PC3,Valorant,477.33333333333337
CUST241,3/5/2024,16:23,19:11,2.8,PC3,CS2,224.0
CUST445,1/7/2024,10:58,20:49,9.85,PC2,Apex Legends,788.0
CUST556,4/19/2024,18:09,20:57,2.8,PC4,Valorant,224.0
CUST445,3/17/2024,14:20,18:11,3.85,PC4,Elden Ring,308.0
CUST560,5/22/2024,14:59,23:40,8.683333333333334,PC2,Far Cry,694.6666666666667
CUST447,4/20/2024,18:16,21:42,3.4333333333333336,PC3,Fortnite,274.6666666666667
CUST276,4/14/2024,18:54,23:35,4.683333333333334,PC3,Far Cry,374.6666666666667
CUST379,2/13/2024,12:25,16:40,4.25,PC1,Rocket League,340.0
CUST483,5/30/2024,14:50,21:17,6.45,PC5,CS2,516.0
CUST229,2/4/2024,16:35,22:53,6.3,PC2,Call of Duty,504.0
CUST015,1/23/2024,11:00,21:58,10.966666666666667,PC4,Dota 2,877.3333333333334
CUST606,3/17/2024,17:28,18:06,0.6333333333333333,PC4,Call of Duty,50.666666666666664
CUST234,1/3/2024,15:32,18:13,2.6833333333333336,PC1,Elden Ring,214.66666666666669
CUST265,2/29/2024,10:49,15:06,4.283333333333333,PC2,League of Legends,342.66666666666663
CUST299,2/20/2024,15:47,16:45,0.9666666666666667,PC5,Brawlhalla,77.33333333333333
CUST672,2/11/2024,11:38,23:36,11.966666666666667,PC2,Valorant,957.3333333333334
CUST060,4/17/2024,16:21,18:25,2.066666666666667,PC4,Rocket League,165.33333333333334
CUST085,1/6/2024,12:22,18:56,6.566666666666666,PC2,Fortnite,525.3333333333333
CUST601,3/17/2024,18:56,19:47,0.85,PC4,Rocket League,68.0
CUST376,5/5/2024,13:09,14:51,1.7,PC1,Apex Legends,136.0
CUST137,5/13/2024,11:50,19:49,7.983333333333333,PC3,CS2,638.6666666666666
CUST546,1/8/2024,15:47,19:34,3.783333333333333,PC3,League of Legends,302.66666666666663
CUST602,2/14/2024,17:04,23:24,6.333333333333333,PC2,Dota 2,506.66666666666663
CUST597,1/4/2024,16:12,19:03,2.85,PC5,League of Legends,228.0
CUST591,4/7/2024,11:38,21:08,9.5,PC4,PUBG,760.0
CUST383,3/11/2024,13:59,15:48,1.8166666666666667,PC1,Rocket League,145.33333333333334
CUST439,2/9/2024,16:50,22:06,5.266666666666667,PC2,Valorant,421.3333333333333
CUST656,3/7/2024,16:39,22:04,5.416666666666667,PC4,Far Cry,433.33333333333337
CUST118,3/15/2024,12:02,16:41,4.65,PC5,PUBG,372.0
CUST213,5/22/2024,16:41,18:00,1.3166666666666667,PC3,League of Legends,105.33333333333333
CUST139,4/18/2024,10:57,22:28,11.516666666666667,PC1,PUBG,921.3333333333334
CUST079,2/13/2024,10:53,18:07,7.233333333333333,PC3,Apex Legends,578.6666666666666
CUST430,4/23/2024,16:40,22:02,5.366666666666666,PC4,Fortnite,429.3333333333333
CUST312,1/3/2024,10:03,11:01,0.9666666666666667,PC2,Far Cry,77.33333333333333
CUST242,1/17/2024,13:04,14:37,1.55,PC3,Dota 2,124.0
CUST591,5/30/2024,16:17,18:48,2.5166666666666666,PC5,PUBG,201.33333333333331
CUST566,1/31/2024,15:54,20:45,4.85,PC1,Valorant,388.0
CUST384,5/26/2024,15:06,18:35,3.4833333333333334,PC1,Valorant,278.6666666666667
CUST581,1/17/2024,15:08,23:32,8.4,PC5,Call of Duty,672.0
CUST562,4/12/2024,16:04,21:19,5.25,PC1,CS2,420.0
CUST423,3/23/2024,14:53,19:31,4.633333333333333,PC2,Apex Legends,370.66666666666663
CUST261,1/23/2024,12:17,23:56,11.65,PC2,Minecraft,932.0
CUST057,1/23/2024,13:35,23:18,9.716666666666667,PC4,Rocket League,777.3333333333334
CUST451,2/19/2024,15:53,17:37,1.7333333333333334,PC3,Call of Duty,138.66666666666669
CUST218,3/1/2024,12:37,23:07,10.5,PC1,Valorant,840.0
CUST017,2/15/2024,13:13,17:27,4.233333333333333,PC1,League of Legends,338.6666666666667
CUST431,4/10/2024,10:47,18:33,7.766666666666667,PC3,Elden Ring,621.3333333333334
CUST120,2/20/2024,14:12,17:53,3.6833333333333336,PC5,Elden Ring,294.6666666666667
CUST688,4/30/2024,17:54,19:14,1.3333333333333333,PC5,Brawlhalla,106.66666666666666
CUST468,3/14/2024,14:06,17:15,3.15,PC4,Elden Ring,252.0
CUST487,5/19/2024,13:12,23:54,10.7,PC5,Rocket League,856.0
CUST531,2/4/2024,16:30,17:58,1.4666666666666668,PC2,Valorant,117.33333333333334
CUST025,3/16/2024,13:26,17:20,3.9,PC5,Call of Duty,312.0
CUST596,1/30/2024,15:23,19:12,3.8166666666666664,PC2,League of Legends,305.3333333333333
CUST284,2/26/2024,10:01,23:41,13.666666666666666,PC3,Elden Ring,1093.3333333333333
CUST413,3/10/2024,11:29,19:36,8.116666666666667,PC3,League of Legends,649.3333333333334
CUST035,1/22/2024,18:44,20:32,1.8,PC1,Fortnite,144.0
CUST511,3/12/2024,16:36,22:27,5.85,PC2,Rocket League,468.0
CUST418,1/10/2024,12:13,21:53,9.666666666666666,PC4,Valorant,773.3333333333333
CUST125,4/22/2024,13:39,18:12,4.55,PC2,Call of Duty,364.0
CUST281,3/22/2024,12:25,23:26,11.016666666666667,PC5,Call of Duty,881.3333333333334
CUST047,3/12/2024,13:38,19:18,5.666666666666667,PC2,Call of Duty,453.33333333333337
CUST511,1/1/2024,14:48,15:47,0.9833333333333333,PC2,Fortnite,78.66666666666666
CUST567,3/11/2024,16:59,19:06,2.1166666666666667,PC3,League of Legends,169.33333333333334
CUST559,5/30/2024,10:51,19:45,8.9,PC3,Elden Ring,712.0
CUST651,1/3/2024,16:50,23:54,7.066666666666666,PC2,Rocket League,565.3333333333333
CUST593,2/21/2024,15:20,21:51,6.516666666666667,PC5,Far Cry,521.3333333333334
CUST329,3/21/2024,16:58,18:45,1.7833333333333332,PC4,Valorant,142.66666666666666
CUST205,1/21/2024,12:24,19:30,7.1,PC3,Elden Ring,568.0
CUST160,5/18/2024,18:44,22:51,4.116666666666666,PC4,CS2,329.3333333333333
CUST472,1/6/2024,11:42,18:22,6.666666666666667,PC2,Apex Legends,533.3333333333334
CUST066,2/26/2024,18:27,20:57,2.5,PC2,Minecraft,200.0
CUST518,5/2/2024,13:43,18:27,4.733333333333333,PC2,CS2,378.6666666666667
CUST583,3/14/2024,17:02,18:22,1.3333333333333333,PC1,Call of Duty,106.66666666666666
CUST333,3/6/2024,14:46,18:47,4.016666666666667,PC1,Brawlhalla,321.3333333333333
CUST065,3/26/2024,14:06,16:17,2.183333333333333,PC2,League of Legends,174.66666666666666
CUST370,3/11/2024,10:11,21:50,11.65,PC3,Elden Ring,932.0
CUST590,5/27/2024,17:15,22:33,5.3,PC4,Brawlhalla,424.0
CUST192,5/17/2024,18:56,22:06,3.1666666666666665,PC5,Call of Duty,253.33333333333331
CUST197,4/3/2024,11:25,14:55,3.5,PC2,Elden Ring,280.0
CUST515,3/3/2024,14:04,23:54,9.833333333333334,PC4,Brawlhalla,786.6666666666667
CUST187,4/5/2024,10:10,12:20,2.1666666666666665,PC1,League of Legends,173.33333333333331
CUST646,4/3/2024,13:55,20:51,6.933333333333334,PC3,PUBG,554.6666666666667
CUST108,2/20/2024,11:24,12:59,1.5833333333333335,PC3,Apex Legends,126.66666666666669
CUST256,2/23/2024,13:30,17:06,3.6,PC1,PUBG,288.0
CUST430,3/9/2024,17:53,19:36,1.7166666666666668,PC3,Rocket League,137.33333333333334
CUST191,4/11/2024,16:13,20:45,4.533333333333333,PC3,CS2,362.66666666666663
CUST357,1/17/2024,10:50,12:02,1.2,PC4,Fortnite,96.0
CUST036,2/1/2024,17:44,20:58,3.2333333333333334,PC3,Valorant,258.6666666666667
CUST449,5/30/2024,16:27,19:20,2.8833333333333333,PC2,Dota 2,230.66666666666666
CUST637,2/23/2024,16:07,21:05,4.966666666666667,PC2,CS2,397.33333333333337
CUST611,5/22/2024,14:09,23:12,9.05,PC4,Apex Legends,724.0
CUST632,1/7/2024,18:59,23:23,4.4,PC1,Apex Legends,352.0
CUST306,1/10/2024,13:53,15:29,1.6,PC4,Rocket League,128.0
CUST362,3/16/2024,12:20,21:25,9.083333333333334,PC4,Call of Duty,726.6666666666667
CUST635,4/11/2024,13:41,19:51,6.166666666666667,PC4,Brawlhalla,493.33333333333337
CUST090,4/30/2024,14:45,21:14,6.483333333333333,PC2,Brawlhalla,518.6666666666666
CUST551,1/20/2024,14:47,16:15,1.4666666666666668,PC1,Call of Duty,117.33333333333334
CUST509,5/25/2024,15:01,21:27,6.433333333333334,PC1,Fortnite,514.6666666666667
CUST439,1/4/2024,15:07,23:06,7.983333333333333,PC5,Rocket League,638.6666666666666
CUST547,2/21/2024,16:02,17:24,1.3666666666666667,PC4,Elden Ring,109.33333333333334
CUST284,5/1/2024,18:02,23:51,5.816666666666666,PC1,Call of Duty,465.3333333333333
CUST378,2/2/2024,13:12,22:12,9.0,PC4,CS2,720.0
CUST352,2/9/2024,10:18,23:27,13.15,PC2,Brawlhalla,1052.0
CUST652,1/28/2024,16:01,21:41,5.666666666666667,PC5,Valorant,453.33333333333337
CUST699,1/4/2024,17:13,21:14,4.016666666666667,PC1,League of Legends,321.3333333333333
CUST533,1/31/2024,14:02,20:46,6.733333333333333,PC3,CS2,538.6666666666666
CUST375,4/29/2024,13:28,19:57,6.483333333333333,PC5,Apex Legends,518.6666666666666
CUST208,1/17/2024,18:02,22:18,4.266666666666667,PC3,Rocket League,341.3333333333333
CUST179,5/3/2024,12:16,19:33,7.283333333333333,PC1,Minecraft,582.6666666666666
CUST587,4/20/2024,11:13,18:52,7.65,PC2,Valorant,612.0
CUST382,4/23/2024,12:33,17:03,4.5,PC3,Dota 2,360.0
CUST404,3/21/2024,11:03,13:19,2.2666666666666666,PC3,Dota 2,181.33333333333331
CUST466,3/23/2024,17:59,22:06,4.116666666666666,PC4,Call of Duty,329.3333333333333
CUST472,1/17/2024,17:56,18:21,0.4166666666666667,PC5,League of Legends,33.333333333333336
CUST498,3/31/2024,15:37,20:41,5.066666666666666,PC2,Elden Ring,405.3333333333333
CUST037,1/5/2024,18:45,19:02,0.2833333333333333,PC1,PUBG,22.666666666666664
CUST106,2/26/2024,16:57,19:28,2.5166666666666666,PC2,Call of Duty,201.33333333333331
CUST367,2/6/2024,16:32,19:03,2.5166666666666666,PC1,Brawlhalla,201.33333333333331
CUST238,2/12/2024,15:46,21:19,5.55,PC2,PUBG,444.0
CUST658,1/3/2024,10:54,17:25,6.516666666666667,PC4,Rocket League,521.3333333333334
CUST552,5/25/2024,13:39,20:36,6.95,PC4,Minecraft,556.0
CUST643,1/16/2024,16:28,21:15,4.783333333333333,PC5,League of Legends,382.66666666666663
CUST135,3/8/2024,14:55,21:32,6.616666666666667,PC2,League of Legends,529.3333333333334
CUST226,1/16/2024,13:07,20:22,7.25,PC3,Elden Ring,580.0
CUST042,1/30/2024,18:57,19:03,0.1,PC3,Dota 2,8.0
CUST317,2/21/2024,12:52,13:06,0.23333333333333334,PC3,Dota 2,18.666666666666668
CUST403,5/28/2024,11:50,22:14,10.4,PC3,Dota 2,832.0
CUST057,3/27/2024,13:46,14:45,0.9833333333333333,PC3,Brawlhalla,78.66666666666666
CUST651,4/25/2024,11:54,17:38,5.733333333333333,PC2,CS2,458.6666666666667
CUST276,1/8/2024,13:13,23:51,10.633333333333333,PC5,Elden Ring,850.6666666666666
CUST473,2/1/2024,12:21,17:47,5.433333333333334,PC1,Call of Duty,434.6666666666667
CUST257,3/6/2024,17:39,22:55,5.266666666666667,PC5,Apex Legends,421.3333333333333
CUST187,5/18/2024,11:38,21:45,10.116666666666667,PC2,Elden Ring,809.3333333333334
CUST199,2/26/2024,15:30,19:53,4.383333333333334,PC5,CS2,350.6666666666667
CUST166,1/1/2024,14:43,19:47,5.066666666666666,PC5,CS2,405.3333333333333
CUST587,5/15/2024,17:30,23:05,5.583333333333333,PC2,Rocket League,446.66666666666663
CUST521,4/12/2024,10:09,17:26,7.283333333333333,PC1,Fortnite,582.6666666666666
CUST558,5/20/2024,10:17,13:09,2.8666666666666667,PC3,Fortnite,229.33333333333334
CUST089,3/2/2024,12:36,13:00,0.4,PC3,Far Cry,32.0
CUST495,4/21/2024,13:37,19:12,5.583333333333333,PC3,Apex Legends,446.66666666666663
CUST129,1/17/2024,16:52,22:49,5.95,PC3,Valorant,476.0
CUST632,1/11/2024,14:24,15:49,1.4166666666666667,PC5,Rocket League,113.33333333333334
CUST476,1/10/2024,11:35,19:23,7.8,PC5,League of Legends,624.0
CUST528,2/3/2024,13:37,17:41,4.066666666666666,PC1,Call of Duty,325.3333333333333
CUST309,3/7/2024,16:22,21:41,5.316666666666666,PC2,Elden Ring,425.3333333333333
CUST657,4/19/2024,12:52,23:49,10.95,PC3,Elden Ring,876.0
CUST276,5/18/2024,14:18,22:25,8.116666666666667,PC2,PUBG,649.3333333333334
CUST561,1/30/2024,12:28,13:12,0.7333333333333333,PC4,Elden Ring,58.666666666666664
CUST373,1/14/2024,18:57,19:05,0.13333333333333333,PC3,Apex Legends,10.666666666666666
CUST193,5/5/2024,10:34,23:44,13.166666666666666,PC1,Dota 2,1053.3333333333333
CUST506,2/12/2024,17:44,19:33,1.8166666666666667,PC1,Elden Ring,145.33333333333334
CUST614,5/16/2024,11:06,18:42,7.6,PC1,Valorant,608.0
CUST058,2/22/2024,13:40,14:55,1.25,PC2,Minecraft,100.0
CUST212,1/24/2024,15:55,17:02,1.1166666666666667,PC4,Far Cry,89.33333333333334
CUST682,4/3/2024,12:43,16:00,3.283333333333333,PC4,Minecraft,262.66666666666663
CUST405,5/10/2024,17:46,21:53,4.116666666666666,PC2,Elden Ring,329.3333333333333
CUST052,5/6/2024,14:17,21:19,7.033333333333333,PC2,Far Cry,562.6666666666666
CUST068,2/26/2024,12:52,15:31,2.65,PC3,Fortnite,212.0
CUST255,2/27/2024,14:47,17:18,2.5166666666666666,PC1,Dota 2,201.33333333333331
CUST042,1/13/2024,12:30,22:05,9.583333333333334,PC3,PUBG,766.6666666666667
CUST528,2/2/2024,14:57,23:21,8.4,PC3,Brawlhalla,672.0
CUST699,4/9/2024,14:43,17:53,3.1666666666666665,PC1,CS2,253.33333333333331
CUST285,3/12/2024,18:02,19:16,1.2333333333333334,PC5,Brawlhalla,98.66666666666667
CUST557,3/8/2024,11:29,22:00,10.516666666666667,PC3,Far Cry,841.3333333333334
CUST041,1/6/2024,14:29,21:12,6.716666666666667,PC4,Apex Legends,537.3333333333334
CUST052,2/5/2024,15:52,19:52,4.0,PC1,Minecraft,320.0
CUST444,5/28/2024,15:37,18:56,3.3166666666666664,PC5,League of Legends,265.3333333333333
CUST209,5/2/2024,12:43,18:43,6.0,PC4,Valorant,480.0
CUST697,1/25/2024,18:40,19:31,0.85,PC4,Elden Ring,68.0
CUST408,1/11/2024,10:51,12:43,1.8666666666666667,PC4,Far Cry,149.33333333333334
CUST007,3/2/2024,10:24,11:03,0.65,PC5,Minecraft,52.0
CUST331,3/6/2024,15:20,23:50,8.5,PC3,Valorant,680.0
CUST077,1/7/2024,14:30,18:50,4.333333333333333,PC2,Far Cry,346.66666666666663
CUST484,1/9/2024,12:45,14:05,1.3333333333333333,PC3,League of Legends,106.66666666666666
CUST647,4/20/2024,18:15,21:38,3.3833333333333333,PC5,Minecraft,270.6666666666667
CUST259,1/15/2024,11:02,12:22,1.3333333333333333,PC5,League of Legends,106.66666666666666
CUST625,1/31/2024,18:04,19:00,0.9333333333333333,PC1,Elden Ring,74.66666666666667
CUST512,3/22/2024,18:12,22:14,4.033333333333333,PC4,PUBG,322.66666666666663
CUST224,2/19/2024,13:03,15:04,2.0166666666666666,PC4,Elden Ring,161.33333333333331
CUST517,2/9/2024,10:53,16:21,5.466666666666667,PC3,Valorant,437.33333333333337
CUST083,5/21/2024,15:20,20:40,5.333333333333333,PC3,Elden Ring,426.66666666666663
CUST472,1/19/2024,18:07,21:28,3.35,PC3,Call of Duty,268.0
CUST311,1/10/2024,12:57,20:59,8.033333333333333,PC5,Apex Legends,642.6666666666666
CUST185,2/24/2024,10:16,20:06,9.833333333333334,PC4,League of Legends,786.6666666666667
CUST613,3/25/2024,18:18,21:48,3.5,PC4,Minecraft,280.0
CUST117,5/6/2024,17:30,20:25,2.9166666666666665,PC2,Brawlhalla,233.33333333333331
CUST421,2/21/2024,12:42,13:42,1.0,PC5,Apex Legends,80.0
CUST531,1/2/2024,17:10,19:33,2.3833333333333333,PC3,CS2,190.66666666666666
CUST238,3/23/2024,18:24,22:58,4.566666666666666,PC2,CS2,365.3333333333333
CUST399,4/20/2024,11:38,21:58,10.333333333333334,PC3,Minecraft,826.6666666666667
CUST093,2/16/2024,12:32,20:16,7.733333333333333,PC4,CS2,618.6666666666666
CUST594,4/23/2024,15:47,16:46,0.9833333333333333,PC4,Fortnite,78.66666666666666
CUST445,2/10/2024,14:18,15:27,1.15,PC3,Far Cry,92.0
CUST270,5/10/2024,13:30,23:11,9.683333333333334,PC4,Dota 2,774.6666666666667
CUST102,1/2/2024,12:22,19:22,7.0,PC2,Minecraft,560.0
CUST413,1/19/2024,18:36,19:26,0.8333333333333334,PC3,CS2,66.66666666666667
CUST179,1/23/2024,13:04,15:27,2.3833333333333333,PC2,Brawlhalla,190.66666666666666
CUST403,2/22/2024,10:52,18:50,7.966666666666667,PC5,Minecraft,637.3333333333334
CUST429,4/17/2024,13:14,14:07,0.8833333333333333,PC3,Far Cry,70.66666666666666
CUST668,4/8/2024,10:42,14:27,3.75,PC2,League of Legends,300.0
CUST374,2/13/2024,18:04,20:04,2.0,PC1,Valorant,160.0
CUST274,3/28/2024,18:22,22:16,3.9,PC1,Dota 2,312.0
CUST495,2/12/2024,12:13,14:18,2.0833333333333335,PC2,Elden Ring,166.66666666666669
CUST260,5/17/2024,10:08,21:41,11.55,PC4,Call of Duty,924.0
CUST600,2/25/2024,15:57,19:43,3.7666666666666666,PC1,League of Legends,301.3333333333333
CUST164,2/22/2024,18:07,20:56,2.8166666666666664,PC5,Minecraft,225.33333333333331
CUST552,5/6/2024,12:10,23:08,10.966666666666667,PC3,PUBG,877.3333333333334
CUST008,5/12/2024,12:51,19:43,6.866666666666667,PC5,Dota 2,549.3333333333334
CUST676,1/22/2024,17:30,20:41,3.183333333333333,PC2,PUBG,254.66666666666666
CUST482,2/28/2024,16:14,20:37,4.383333333333334,PC2,Call of Duty,350.6666666666667
CUST635,5/7/2024,16:06,19:54,3.8,PC1,CS2,304.0
CUST131,1/25/2024,17:32,21:50,4.3,PC3,Far Cry,344.0
